id_lote,fecha_hora,tipo_grano,nivel_tostado_objetivo,tamano_lote_kg,humedad_inicial_pct,densidad_grano_g_cm3,tamano_grano_mm,temp_precalentamiento_c,nivel_gas_pct,flujo_aire_pct,velocidad_tambor_rpm,duracion_tostado_min,temp_promedio_secado_c,temp_promedio_maillard_c,temp_promedio_desarrollo_c,temp_final_c,tiempo_primer_crack_min,tiempo_segundo_crack_min,temp_ambiente_c,humedad_pct,tasa_calor_c_por_min,energia_total_unidades,perdida_peso_pct,peso_final_kg,puntaje_color_agtron,puntaje_aroma,puntaje_cuerpo,puntaje_acidez,puntaje_calidad_general,conteo_defectos,aprobacion_calidad,anomalia_proceso
2420,2004-11-22 18:28:41.101310,Arabiga,Oscuro,89.14,8.15,0.792,6.54,185.2,84.2,68.0,69.7,16.58,194.2,207.8,221.3,230.3,9.44,14.27,29.2,87.3,2.72,1244.1,17.84,73.24,29.2,7.76,8.14,7.97,8.8,0,1,0
2421,2004-11-23 18:28:41.101392,Mezcla,Ligero,105.79,10.24,1.326,6.47,214.6,77.8,72.2,56.1,13.56,212.3,208.8,205.2,202.9,9.53,,4.0,63.6,-0.87,1116.4,11.45,93.68,88.3,8.32,8.42,8.36,9.64,1,1,0
2422,2004-11-24 18:28:41.101487,Arabiga,Ligero,112.43,14.12,1.219,7.17,184.3,86.4,80.6,72.5,14.52,189.2,196.6,204.1,209.0,8.3,,16.3,70.7,1.7,1409.9,12.96,97.87,74.0,8.13,7.49,7.7,8.95,0,1,0
2423,2004-11-25 18:28:41.101601,Arabiga,Oscuro,96.37,12.25,1.318,5.85,232.0,73.3,57.4,72.5,15.98,232.4,233.1,233.7,234.1,9.4,13.4,38.4,69.3,0.13,1129.2,18.42,78.62,20.9,8.26,8.34,8.07,9.44,0,1,0
2424,2004-11-26 18:28:41.101689,Arabiga,Medio,115.0,12.09,1.244,6.8,234.6,77.4,92.7,87.7,14.84,233.4,231.5,229.6,228.3,6.73,10.78,38.8,47.1,-0.43,1322.1,16.91,95.55,38.5,6.83,6.81,7.42,8.18,0,1,1
2425,2004-11-27 18:28:41.101855,Arabiga,Oscuro,100.87,13.74,1.261,5.73,198.0,91.9,64.2,59.5,18.24,206.8,220.0,233.2,242.0,11.34,14.86,20.3,18.5,2.41,1690.7,20.68,80.01,11.7,2.28,2.52,2.09,3.22,2,0,1
2426,2004-11-28 18:28:41.101969,Mezcla,Oscuro,92.18,9.02,1.183,6.41,229.6,104.9,85.3,52.5,20.66,228.9,227.8,226.8,226.1,13.25,17.63,34.9,44.9,-0.17,1997.7,18.23,75.38,42.1,6.09,6.37,6.42,7.57,2,1,0
2427,2004-11-29 18:28:41.102059,Mezcla,Oscuro,93.01,10.55,1.203,4.7,219.0,74.9,77.2,61.5,11.81,218.5,217.8,217.1,216.7,11.02,13.97,15.8,72.1,-0.2,823.2,13.68,80.29,54.0,1.89,1.14,2.06,2.63,2,0,1
2428,2004-11-30 18:28:41.102164,Arabiga,Ligero,78.81,12.52,1.106,6.27,196.5,88.6,85.9,58.4,11.76,199.6,204.1,208.6,211.6,8.55,,14.0,86.3,1.28,821.8,12.66,68.83,67.7,7.17,7.9,7.73,8.61,0,1,0
2429,2004-12-01 18:28:41.102244,Robusta,Medio,97.45,12.15,1.369,8.51,223.0,81.6,58.6,68.1,16.37,221.9,220.4,218.9,217.9,12.01,14.46,27.4,40.2,-0.31,1301.4,15.29,82.55,56.0,8.72,8.32,8.55,9.39,0,1,0
2430,2004-12-02 18:28:41.102327,Arabiga,Medio,100.15,12.61,1.397,6.21,231.4,54.4,78.2,81.1,14.24,229.0,225.3,221.6,219.2,8.14,13.15,17.1,23.0,-0.86,776.3,14.91,85.22,53.5,8.67,8.54,8.54,9.32,0,1,1
2431,2004-12-03 18:28:41.102412,Arabiga,Medio,99.3,9.72,1.157,6.2,187.9,95.3,61.1,57.7,14.98,193.3,201.4,209.5,214.9,10.23,12.51,19.7,70.8,1.81,1416.7,14.27,85.13,65.0,2.72,3.03,2.84,3.92,1,0,1
2432,2004-12-04 18:28:41.102499,Robusta,Oscuro,110.6,11.73,1.085,5.16,196.6,82.6,79.9,69.6,13.07,204.3,215.9,227.5,235.2,8.94,12.56,15.0,53.0,2.96,1194.6,17.77,90.95,28.2,9.24,8.48,8.99,9.78,0,1,0
2433,2004-12-05 18:28:41.102582,Mezcla,Ligero,83.29,12.14,1.344,6.75,225.0,44.2,58.6,53.5,13.52,220.2,213.1,206.0,201.3,6.1,,23.3,23.5,-1.76,497.7,11.11,74.04,81.1,4.74,4.94,4.67,5.56,2,0,1
2434,2004-12-06 18:28:41.102660,Robusta,Medio,71.24,9.98,1.391,6.88,201.2,71.8,62.3,58.8,14.83,204.3,208.9,213.5,216.6,10.52,13.81,21.4,54.7,1.04,758.6,14.58,60.85,59.3,8.5,7.95,8.57,9.44,1,1,0
2435,2004-12-07 18:28:41.102776,Mezcla,Medio,105.74,9.86,1.349,6.35,188.0,72.2,83.9,57.6,11.9,193.0,200.6,208.1,213.1,5.82,10.65,28.3,41.6,2.11,908.7,13.0,91.99,59.8,7.81,7.19,7.44,8.53,0,1,0
2436,2004-12-08 18:28:41.102874,Robusta,Ligero,83.59,10.26,1.341,5.35,191.3,85.3,92.2,57.6,10.76,194.7,199.8,204.9,208.3,7.41,,22.6,45.9,1.59,767.1,11.7,73.81,69.8,7.62,8.07,7.88,9.09,0,1,0
2437,2004-12-09 18:28:41.102987,Robusta,Medio,105.71,10.41,1.269,7.08,217.3,97.9,53.4,60.6,13.94,217.0,216.4,215.8,215.4,8.04,11.73,11.3,55.8,-0.14,1442.6,14.06,90.84,62.2,2.84,2.43,3.13,3.74,2,0,1
2438,2004-12-10 18:28:41.103078,Robusta,Oscuro,109.64,11.99,1.646,5.93,184.6,89.1,98.7,59.9,18.76,194.1,208.5,222.8,232.3,11.84,16.58,20.0,96.9,2.54,1832.0,18.89,88.92,25.4,8.65,8.42,8.2,9.27,0,1,0
2439,2004-12-11 18:28:41.103164,Arabiga,Oscuro,75.2,12.5,1.313,6.2,181.5,67.8,85.2,64.7,18.39,193.3,211.1,228.8,240.6,12.12,15.09,27.4,40.7,3.22,937.6,20.44,59.83,4.8,7.3,7.92,7.25,8.48,0,1,0
2440,2004-12-12 18:28:41.103244,Arabiga,Medio,101.58,11.09,1.272,8.34,190.1,80.9,80.9,73.1,12.82,195.8,204.5,213.1,218.9,7.81,9.46,10.6,59.6,2.25,1054.1,14.42,86.93,55.7,9.43,9.22,9.38,9.97,0,1,0
2441,2004-12-13 18:28:41.103329,Mezcla,Oscuro,97.77,12.67,1.7,6.04,202.3,98.2,54.2,64.1,17.46,209.2,219.5,229.9,236.7,10.4,14.42,20.1,121.3,1.97,1676.7,19.39,78.82,21.9,1.81,2.25,2.12,2.87,4,0,1
2442,2004-12-14 18:28:41.103414,Robusta,Oscuro,85.59,12.53,1.197,7.35,198.5,60.4,79.7,71.8,17.05,204.3,213.0,221.7,227.5,8.63,13.85,17.1,42.0,1.7,881.6,17.42,70.68,36.3,6.73,7.31,7.36,8.14,0,1,0
2443,2004-12-15 18:28:41.103497,Arabiga,Oscuro,98.33,10.43,1.395,7.15,216.5,73.8,71.0,63.2,14.58,217.6,219.2,220.8,221.8,8.51,10.24,19.2,48.3,0.37,1057.9,15.54,83.05,43.9,6.92,6.11,6.49,7.56,1,1,0
2444,2004-12-16 18:28:41.103576,Arabiga,Ligero,85.93,13.81,1.029,6.9,210.1,61.5,73.3,62.1,12.33,209.4,208.4,207.4,206.8,7.36,,26.5,73.2,-0.27,651.6,11.85,75.75,81.1,8.07,8.22,8.09,9.45,0,1,0
2445,2004-12-17 18:28:41.103654,Arabiga,Medio,102.47,10.2,1.324,4.85,221.1,79.2,78.4,61.6,14.98,222.7,225.1,227.6,229.2,9.36,14.64,31.3,43.9,0.54,1215.9,17.13,84.91,32.8,7.69,6.97,7.65,8.21,2,1,0
2446,2004-12-18 18:28:41.103763,Robusta,Ligero,87.91,10.89,1.236,6.58,200.8,78.2,84.3,75.1,12.82,200.9,201.1,201.4,201.5,9.81,,19.4,52.2,0.05,881.8,10.95,78.29,85.1,7.86,8.34,8.29,9.35,0,1,0
2447,2004-12-19 18:28:41.103861,Robusta,Oscuro,75.41,8.94,1.302,6.94,183.7,77.7,66.9,57.6,17.26,193.2,207.5,221.8,231.3,11.67,14.09,33.9,105.3,2.75,1011.1,18.23,61.66,25.6,8.35,7.89,7.78,8.89,0,1,0
2448,2004-12-20 18:28:41.103940,Mezcla,Oscuro,95.56,10.89,1.51,7.55,224.6,59.4,81.9,52.6,18.02,226.2,228.6,231.0,232.6,11.32,14.82,11.0,77.7,0.44,1023.1,18.72,77.67,26.4,8.38,8.66,8.12,9.39,0,1,0
2449,2004-12-21 18:28:41.104019,Mezcla,Medio,92.64,10.92,1.375,5.84,202.5,81.1,101.7,64.4,15.26,204.8,208.3,211.8,214.1,10.85,12.16,23.9,70.2,0.76,1146.7,14.21,79.48,63.5,6.91,6.94,7.0,8.19,0,1,0
2450,2004-12-22 18:28:41.104104,Mezcla,Oscuro,110.63,15.3,1.362,6.59,210.0,90.3,103.3,63.7,14.18,216.2,225.4,234.7,240.8,7.14,12.31,27.4,57.9,2.17,1415.4,19.22,89.37,11.2,7.21,7.02,7.55,8.08,1,1,0
2451,2004-12-23 18:28:41.104185,Robusta,Oscuro,69.34,14.3,1.185,6.19,199.8,67.4,77.0,63.1,15.7,208.4,221.3,234.3,242.9,8.68,15.18,29.4,28.9,2.75,733.8,20.09,55.41,6.9,6.98,6.89,6.92,8.12,1,1,0
2452,2004-12-24 18:28:41.104288,Robusta,Ligero,93.08,11.33,1.337,7.21,189.4,40.3,98.7,60.7,15.55,195.2,203.8,212.3,218.1,6.94,,12.7,58.9,1.84,583.3,15.08,79.04,57.0,2.87,3.48,3.17,4.14,3,0,1
2453,2004-12-25 18:28:41.104366,Arabiga,Oscuro,123.39,11.69,1.094,7.82,194.8,70.3,69.5,55.3,16.78,202.2,213.2,224.2,231.5,8.54,15.25,29.0,95.8,2.19,1454.7,18.14,101.01,27.1,7.75,8.01,8.26,9.04,2,1,0
2454,2004-12-26 18:28:41.104479,Arabiga,Ligero,108.63,11.0,1.673,6.12,195.6,80.3,82.4,52.4,13.2,197.0,199.2,201.3,202.7,9.16,,28.2,55.3,0.54,1151.3,11.3,96.35,80.5,8.84,8.47,8.23,9.72,0,1,0
2455,2004-12-27 18:28:41.104557,Arabiga,Medio,103.64,14.23,1.279,7.11,209.7,70.0,63.4,66.3,15.21,212.2,216.0,219.8,222.3,8.78,12.4,19.9,46.8,0.83,1103.9,15.82,87.25,42.3,8.24,8.62,8.7,9.23,1,1,0
2456,2004-12-28 18:28:41.104641,Arabiga,Medio,98.67,13.32,1.381,6.57,199.3,72.0,93.1,56.1,12.91,204.5,212.3,220.1,225.3,7.4,12.91,30.5,83.1,2.01,917.1,15.74,83.14,40.0,7.15,7.59,7.01,8.39,0,1,0
2457,2004-12-29 18:28:41.104744,Robusta,Ligero,83.41,8.92,1.323,6.26,191.6,54.8,53.2,69.2,11.62,193.7,196.8,199.9,202.0,7.18,,33.1,65.4,0.89,531.1,10.68,74.5,92.4,7.41,7.04,7.78,8.3,2,1,0
2458,2004-12-30 18:28:41.104840,Mezcla,Ligero,101.5,11.12,1.442,6.08,202.5,64.6,88.1,66.1,11.59,202.9,203.4,203.9,204.3,6.93,,13.5,83.3,0.15,759.9,11.13,90.2,86.0,8.55,8.65,8.9,9.81,0,1,0
2459,2004-12-31 18:28:41.104931,Mezcla,Oscuro,105.92,12.73,1.485,7.32,192.2,71.3,84.7,66.6,17.51,201.4,215.2,229.0,238.2,10.75,12.28,34.4,76.8,2.63,1321.4,19.7,85.06,12.1,9.01,9.18,9.09,9.69,0,1,0
2460,2005-01-01 18:28:41.105010,Robusta,Ligero,72.36,11.23,1.369,6.15,225.6,67.1,79.0,63.0,16.16,220.6,213.0,205.5,200.5,10.28,,15.4,66.9,-1.55,784.4,11.74,63.86,92.4,7.8,8.1,7.4,8.79,1,1,0
2461,2005-01-02 18:28:41.105100,Robusta,Medio,120.05,10.27,1.124,5.67,189.9,80.0,77.0,72.9,14.69,196.3,205.9,215.4,221.8,7.08,13.06,35.0,62.1,2.17,1410.7,15.57,101.36,41.7,7.98,8.28,8.66,9.36,0,1,0
2462,2005-01-03 18:28:41.105180,Mezcla,Medio,99.67,13.88,1.179,6.8,222.8,80.5,78.4,62.3,13.53,221.7,220.1,218.5,217.5,7.42,12.64,33.4,74.6,-0.39,1086.3,14.35,85.37,55.6,8.68,8.81,8.46,9.46,0,1,0
2463,2005-01-04 18:28:41.105263,Mezcla,Oscuro,115.73,11.26,1.412,6.85,227.3,84.0,73.3,82.7,17.49,229.0,231.6,234.3,236.0,10.6,15.62,15.8,41.0,0.5,1698.9,19.25,93.45,24.1,9.07,8.76,8.92,9.66,0,1,1
2464,2005-01-05 18:28:41.105340,Robusta,Ligero,69.15,14.92,1.016,6.09,202.8,96.2,82.2,53.8,11.55,203.3,204.1,204.8,205.3,6.28,,19.1,43.7,0.21,768.3,11.33,61.32,75.5,8.52,7.9,8.46,9.28,0,1,0
2465,2005-01-06 18:28:41.105432,Robusta,Medio,87.57,11.56,1.376,7.67,215.3,76.6,79.5,63.9,12.22,216.6,218.6,220.6,221.9,6.88,10.52,17.4,57.7,0.54,820.3,14.84,74.58,48.3,8.02,8.87,8.27,9.42,0,1,0
2466,2005-01-07 18:28:41.105547,Arabiga,Ligero,105.01,10.21,1.159,7.18,170.3,91.3,72.5,70.0,8.77,173.8,179.2,184.5,188.1,7.8,,25.3,74.8,2.03,840.4,7.04,97.62,109.7,1.09,1.1,1.0,2.14,5,0,1
2467,2005-01-08 18:28:41.105666,Robusta,Oscuro,112.55,10.88,1.237,6.59,213.1,44.8,70.0,77.2,17.7,217.8,224.9,231.9,236.6,8.19,14.1,21.5,35.5,1.33,893.1,19.44,90.67,19.3,4.96,4.42,4.58,5.68,1,0,1
2468,2005-01-09 18:28:41.105823,Robusta,Oscuro,73.44,11.97,1.392,5.13,241.2,67.4,85.4,72.4,16.2,241.4,241.6,241.8,241.9,11.72,12.66,25.9,78.3,0.04,801.5,20.05,58.72,9.3,6.88,7.06,7.43,8.13,1,1,0
2469,2005-01-10 18:28:41.105931,Arabiga,Oscuro,74.68,12.53,1.327,6.02,215.6,65.9,81.2,73.9,15.32,218.5,222.9,227.3,230.2,10.28,13.13,41.1,70.4,0.96,754.0,17.45,61.65,30.6,8.35,7.63,7.77,9.06,2,1,0
2470,2005-01-11 18:28:41.106025,Mezcla,Oscuro,108.35,12.41,1.402,5.61,192.1,82.9,80.9,58.9,16.6,202.3,217.6,232.9,243.1,10.15,14.53,28.6,47.8,3.07,1491.9,20.39,86.25,-2.4,7.27,7.61,6.96,8.26,1,1,0
2471,2005-01-12 18:28:41.106148,Mezcla,Medio,99.91,10.67,1.446,6.94,209.5,75.7,105.3,63.7,12.95,210.4,211.8,213.2,214.1,8.68,12.64,18.2,54.3,0.36,980.4,13.51,86.41,61.4,7.36,7.17,7.16,8.24,1,1,0
2472,2005-01-13 18:28:41.106249,Arabiga,Oscuro,96.26,15.43,1.499,6.46,239.1,41.5,77.9,79.1,19.91,239.4,240.0,240.5,240.9,8.21,12.36,28.1,73.2,0.09,796.3,20.95,76.1,15.4,3.22,4.02,3.56,4.59,8,0,1
2473,2005-01-14 18:28:41.106366,Mezcla,Medio,111.55,11.27,1.544,5.21,212.6,105.6,72.7,66.3,13.48,214.9,218.5,222.1,224.5,6.09,10.25,17.1,77.6,0.89,1587.0,15.74,93.99,39.1,6.83,7.58,7.31,8.14,2,1,0
2474,2005-01-15 18:28:41.106452,Robusta,Medio,86.44,13.64,1.524,5.45,199.2,80.4,71.0,70.9,14.33,204.2,211.7,219.2,224.2,10.92,10.51,36.7,49.5,1.74,996.2,15.93,72.67,43.3,7.83,8.48,8.61,9.14,0,1,0
2475,2005-01-16 18:28:41.106566,Arabiga,Oscuro,88.38,11.94,1.56,6.82,232.4,73.7,83.0,93.8,16.06,233.9,236.3,238.6,240.2,11.71,14.65,30.4,81.7,0.49,1046.1,19.65,71.02,8.1,7.85,7.48,7.49,8.84,1,1,1
2476,2005-01-17 18:28:41.106725,Robusta,Oscuro,93.81,10.89,1.392,7.01,213.5,69.5,53.0,50.6,16.03,218.1,225.1,232.0,236.7,9.2,12.93,27.4,57.8,1.45,1045.5,18.94,76.04,11.8,7.74,8.24,8.2,8.94,1,1,0
2477,2005-01-18 18:28:41.106828,Mezcla,Medio,111.05,12.25,1.109,5.41,213.0,91.3,93.1,59.2,13.43,214.9,217.8,220.7,222.6,8.65,11.66,22.1,69.5,0.72,1361.6,15.35,94.0,45.4,7.68,7.63,7.67,8.99,1,1,0
2478,2005-01-19 18:28:41.106908,Robusta,Medio,105.5,10.56,1.244,6.82,214.8,67.2,69.2,51.6,12.11,215.3,216.0,216.8,217.3,6.82,10.01,15.4,23.7,0.21,858.3,13.89,90.84,55.8,8.1,7.77,8.02,9.24,1,1,0
2479,2005-01-20 18:28:41.107000,Robusta,Medio,118.47,12.33,1.287,6.84,198.9,94.4,55.6,58.9,15.43,201.6,205.8,210.0,212.8,8.66,13.71,24.3,57.4,0.9,1726.0,13.99,101.9,64.1,2.23,2.74,2.09,3.55,3,0,1
2480,2005-01-21 18:28:41.107085,Arabiga,Oscuro,100.85,10.23,1.215,5.3,217.6,73.8,98.0,60.7,15.98,221.7,227.9,234.1,238.2,9.97,13.51,37.8,43.3,1.29,1188.9,19.23,81.45,12.5,8.56,8.46,8.03,9.16,1,1,0
2481,2005-01-22 18:28:41.107169,Arabiga,Oscuro,112.36,9.47,1.398,6.31,202.7,42.3,74.1,63.3,24.83,209.1,218.8,228.4,234.8,10.81,17.07,21.0,80.6,1.29,1179.7,21.21,88.53,22.2,4.85,5.32,4.84,6.24,0,0,1
2482,2005-01-23 18:28:41.107251,Robusta,Ligero,109.02,14.38,1.326,6.18,228.2,58.3,75.5,78.9,13.25,224.1,217.9,211.7,207.6,7.26,,33.6,42.0,-1.55,842.2,12.31,95.6,70.3,5.06,4.79,5.24,5.89,0,0,1
2483,2005-01-24 18:28:41.107335,Robusta,Oscuro,115.91,10.64,1.275,7.19,216.6,80.7,90.3,68.3,18.9,218.5,221.5,224.5,226.4,11.28,15.96,23.2,69.9,0.52,1767.2,17.76,95.33,38.0,6.96,7.15,7.0,8.13,0,1,0
2484,2005-01-25 18:28:41.107414,Mezcla,Oscuro,96.91,11.62,1.22,6.66,213.7,46.2,76.7,62.1,20.64,218.8,226.5,234.2,239.3,13.89,18.1,25.7,67.3,1.24,923.7,20.85,76.7,10.8,7.26,7.77,7.4,8.57,1,1,0
2485,2005-01-26 18:28:41.107496,Robusta,Ligero,83.93,11.23,1.367,6.38,202.8,58.7,74.8,78.3,11.16,202.9,203.1,203.2,203.3,6.93,,28.0,57.3,0.04,550.3,10.8,74.86,85.1,8.45,7.94,7.94,9.0,0,1,0
2486,2005-01-27 18:28:41.107574,Mezcla,Ligero,89.24,12.1,1.679,6.5,208.8,57.1,90.4,67.2,10.66,208.8,208.6,208.5,208.5,7.38,,19.5,26.8,-0.03,543.1,11.69,78.8,68.4,7.72,7.74,8.19,8.82,2,1,0
2487,2005-01-28 18:28:41.107659,Robusta,Oscuro,88.63,10.71,1.452,7.55,215.9,97.5,94.0,71.3,17.52,219.1,224.0,228.8,232.1,9.12,14.18,31.7,53.7,0.93,1513.9,18.47,72.26,23.3,8.19,7.74,7.99,8.79,0,1,0
2488,2005-01-29 18:28:41.107758,Mezcla,Ligero,89.07,14.0,1.623,5.64,201.5,73.5,87.4,61.2,10.79,202.5,204.0,205.5,206.5,6.56,,31.9,46.4,0.46,706.7,11.33,78.98,79.4,8.59,8.18,9.07,9.58,0,1,0
2489,2005-01-30 18:28:41.107850,Arabiga,Oscuro,124.37,11.37,1.29,8.52,236.7,86.4,69.1,76.0,12.46,236.5,236.2,235.9,235.7,7.01,9.89,26.9,72.3,-0.08,1338.6,17.67,102.39,18.4,8.62,8.28,8.87,9.69,1,1,0
2490,2005-01-31 18:28:41.107939,Robusta,Medio,119.96,10.87,1.268,6.58,214.9,56.6,59.8,75.0,12.51,218.1,222.8,227.5,230.6,6.65,10.45,27.9,17.4,1.25,849.4,16.68,99.96,27.6,6.87,6.4,6.32,7.69,0,1,0
2491,2005-02-01 18:28:41.108024,Mezcla,Medio,83.01,9.44,1.458,5.98,179.2,58.2,76.0,80.6,17.18,187.0,198.8,210.6,218.5,8.15,10.66,28.5,39.7,2.29,829.4,15.65,70.02,51.3,6.2,6.61,6.14,7.15,3,0,1
2492,2005-02-02 18:28:41.108103,Robusta,Ligero,87.41,12.58,1.256,6.06,211.8,66.5,74.2,65.3,11.3,211.8,211.9,212.0,212.1,7.31,,26.0,88.1,0.03,656.4,12.6,76.4,64.0,7.21,7.82,7.03,8.42,0,1,0
2493,2005-02-03 18:28:41.108182,Arabiga,Oscuro,85.63,12.26,1.068,6.75,197.6,76.6,79.8,69.4,20.47,207.1,221.3,235.6,245.1,13.1,17.06,26.5,52.0,2.32,1342.2,21.96,66.82,3.4,7.11,6.4,7.29,7.82,1,1,0
2494,2005-02-04 18:28:41.108265,Robusta,Ligero,103.84,10.51,1.023,8.35,213.0,85.9,74.6,63.9,11.48,211.5,209.2,206.9,205.3,8.74,,15.4,59.2,-0.67,1024.4,11.31,92.1,79.0,8.69,9.22,9.21,9.78,0,1,0
2495,2005-02-05 18:28:41.108350,Mezcla,Medio,128.26,9.44,1.13,6.14,195.3,80.1,83.1,65.9,11.87,200.1,207.3,214.5,219.3,7.14,11.32,26.6,67.7,2.02,1219.7,14.22,110.02,47.9,9.33,9.11,8.91,10.0,0,1,0
2496,2005-02-06 18:28:41.108429,Mezcla,Oscuro,124.55,14.03,1.23,6.73,194.0,65.1,68.7,78.6,15.54,200.8,211.0,221.2,228.1,10.36,13.88,28.0,46.8,2.2,1259.6,17.07,103.28,40.1,6.96,7.65,6.83,8.23,0,1,0
2497,2005-02-07 18:28:41.108519,Mezcla,Oscuro,111.15,12.77,1.572,6.55,216.0,55.3,72.9,54.1,22.42,220.5,227.2,234.0,238.5,7.91,15.19,24.4,68.7,1.0,1377.3,21.22,87.57,8.9,5.0,5.36,5.77,6.38,2,0,1
2498,2005-02-08 18:28:41.108598,Arabiga,Oscuro,90.72,13.12,1.148,7.36,168.6,70.1,93.9,64.5,16.06,182.6,203.7,224.8,238.9,10.16,13.54,35.5,62.6,4.38,1021.6,19.39,73.12,15.1,8.17,7.76,8.34,9.07,0,1,0
2499,2005-02-09 18:28:41.108682,Robusta,Medio,126.15,8.7,1.238,7.38,178.9,79.6,84.6,69.3,12.31,187.1,199.4,211.6,219.8,6.19,11.57,16.5,60.7,3.32,1236.5,14.45,107.92,53.8,9.04,9.22,9.47,10.0,0,1,0
2500,2005-02-10 18:28:41.108773,Arabiga,Oscuro,112.66,12.05,1.377,6.74,203.7,84.1,71.7,77.8,16.24,210.7,221.3,231.9,239.0,11.32,14.3,18.5,84.4,2.18,1538.4,19.47,90.72,6.1,8.7,7.84,8.47,9.31,0,1,0
2501,2005-02-11 18:28:41.108876,Mezcla,Medio,96.04,9.63,1.168,5.02,219.3,91.5,93.6,64.8,14.41,220.5,222.3,224.1,225.3,8.41,11.3,20.4,63.5,0.42,1265.9,16.19,80.49,40.7,7.74,7.36,7.1,8.25,1,1,0
2502,2005-02-12 18:28:41.108955,Mezcla,Medio,89.44,9.76,1.093,6.57,199.7,79.2,86.2,51.5,14.45,202.9,207.6,212.3,215.4,8.82,12.62,22.9,86.3,1.09,1024.0,14.22,76.72,55.7,7.72,8.09,7.52,8.7,1,1,0
2503,2005-02-13 18:28:41.109032,Robusta,Medio,87.27,12.44,1.372,6.76,202.2,59.6,79.6,73.5,13.19,206.3,212.6,218.8,223.0,7.51,12.01,17.2,60.3,1.58,686.3,15.36,73.87,42.0,7.71,8.63,8.22,9.19,0,1,0
2504,2005-02-14 18:28:41.109119,Robusta,Oscuro,114.96,10.08,1.342,5.82,204.0,82.7,77.1,40.4,13.31,208.0,214.1,220.2,224.2,8.05,11.31,22.2,47.5,1.52,1265.7,15.64,96.99,37.2,6.34,6.73,6.36,7.76,0,1,0
2505,2005-02-15 18:28:41.109202,Arabiga,Ligero,85.83,10.87,1.28,5.4,215.1,86.6,81.2,72.5,15.98,211.2,205.3,199.5,195.6,9.64,,14.3,91.2,-1.22,1187.2,10.71,76.63,100.5,7.38,6.87,6.68,7.97,0,1,0
2506,2005-02-16 18:28:41.109280,Mezcla,Ligero,122.32,12.93,1.469,6.4,171.2,76.2,73.4,71.3,9.34,178.8,190.2,201.6,209.1,5.8,,27.8,72.4,4.06,871.5,11.43,108.34,70.7,8.14,7.65,7.78,9.09,1,1,0
2507,2005-02-17 18:28:41.109358,Arabiga,Oscuro,97.91,10.11,1.072,5.83,231.4,73.8,72.4,64.3,16.65,230.2,228.5,226.8,225.7,9.1,12.67,36.7,57.6,-0.34,1202.5,16.94,81.33,38.0,7.46,6.87,7.33,8.02,0,1,0
2508,2005-02-18 18:28:41.109441,Mezcla,Medio,127.53,10.57,1.433,6.41,193.5,85.9,63.8,53.6,16.65,198.4,205.8,213.1,218.0,11.18,14.04,4.7,73.6,1.47,1823.4,15.39,107.9,51.8,7.96,8.42,7.74,9.23,1,1,0
2509,2005-02-19 18:28:41.109524,Mezcla,Oscuro,103.12,10.6,1.385,5.18,194.9,88.3,75.1,70.1,15.27,203.5,216.3,229.2,237.8,7.62,14.25,16.1,32.8,2.8,1390.1,18.93,83.6,14.5,8.63,8.05,8.04,9.41,1,1,0
2510,2005-02-20 18:28:41.109602,Robusta,Oscuro,127.85,10.84,1.149,6.2,222.6,61.2,85.5,68.4,15.98,224.7,227.8,231.0,233.1,10.51,12.44,28.2,29.0,0.66,1250.5,18.22,104.56,26.0,8.92,8.79,8.41,9.51,0,1,0
2511,2005-02-21 18:28:41.109680,Arabiga,Oscuro,95.53,11.5,1.044,7.22,236.2,103.9,60.5,74.3,14.74,235.9,235.3,234.8,234.4,7.86,13.13,5.0,36.0,-0.12,1462.2,18.11,78.23,19.4,6.27,6.08,5.53,6.82,1,0,0
2512,2005-02-22 18:28:41.109779,Robusta,Ligero,107.33,12.67,1.473,6.89,206.1,62.0,82.7,62.0,14.06,206.0,205.8,205.6,205.5,8.28,,36.3,50.4,-0.05,936.5,12.11,94.33,82.5,8.48,8.92,8.17,9.66,0,1,0
2513,2005-02-23 18:28:41.109862,Mezcla,Oscuro,122.56,10.67,1.436,6.23,235.6,92.3,87.4,73.4,14.61,237.2,239.6,242.0,243.6,7.86,12.82,19.3,77.2,0.55,1653.0,19.9,98.17,3.3,6.95,7.24,7.36,8.19,3,0,0
2514,2005-02-24 18:28:41.109948,Robusta,Medio,115.2,13.75,1.301,7.4,207.5,77.5,77.0,61.2,13.13,209.5,212.4,215.3,217.2,7.2,12.01,35.2,44.8,0.74,1172.0,14.19,98.86,56.2,8.32,8.35,8.58,9.23,0,1,0
2515,2005-02-25 18:28:41.110027,Arabiga,Oscuro,103.47,11.03,1.221,6.99,210.8,77.1,74.4,75.7,13.38,215.1,221.5,227.9,232.2,7.04,11.37,19.7,61.9,1.6,1066.8,17.25,85.61,18.7,8.15,8.05,8.28,9.48,0,1,0
2516,2005-02-26 18:28:41.110111,Robusta,Medio,100.86,9.84,1.203,6.4,219.3,53.8,82.4,65.8,14.65,221.7,225.2,228.8,231.2,10.34,12.74,29.5,59.3,0.81,794.6,17.43,83.28,20.2,6.3,6.14,6.47,7.41,3,0,0
